   text	   data	    bss	    dec	    hex	filename
   4981	   1776	      0	   6757	   1a65	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/power/supply/wm831x_power.ko
   7788	   1932	     32	   9752	   2618	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/power/supply/88pm860x_battery.ko
   3061	   1232	      0	   4293	   10c5	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/power/supply/ltc2941-battery-gauge.ko
   4707	   1944	      0	   6651	   19fb	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/power/supply/max8925_power.ko
   1974	   1088	      0	   3062	    bf6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/power/supply/sbs-charger.ko
   3604	   1256	      0	   4860	   12fc	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/power/supply/ds2782_battery.ko
   4186	   1076	      0	   5262	   148e	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/power/supply/isp1704_charger.ko
  13192	   3735	      0	  16927	   421f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/power/supply/bq27xxx_battery.ko
   1478	   1028	      0	   2506	    9ca	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/power/supply/wm831x_backup.ko
    942	    928	      4	   1874	    752	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/power/supply/bq27xxx_battery_hdq.ko
   3280	   1028	      0	   4308	   10d4	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/power/supply/generic-adc-battery.ko
   3042	   1144	      0	   4186	   105a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/power/supply/bq27xxx_battery_i2c.ko
  13739	   2424	      0	  16163	   3f23	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/power/supply/bq2415x_charger.ko
   1749	   1512	     20	   3281	    cd1	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/macintosh/mac_hid.ko
   6010	   1528	      8	   7546	   1d7a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/vfio/mdev/mdev.ko
    913	    984	      0	   1897	    769	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/vfio/mdev/vfio_mdev.ko
   1589	    832	     16	   2437	    985	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/vfio/vfio_virqfd.ko
  12073	   1000	      2	  13075	   3313	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/vfio/vfio_iommu_type1.ko
  31162	   4152	      3	  35317	   89f5	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/vfio/pci/vfio-pci.ko
  15247	   1365	    264	  16876	   41ec	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/vfio/vfio.ko
  10522	   1280	      0	  11802	   2e1a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rpmsg/qcom_glink_native.ko
   7165	   1844	      4	   9013	   2335	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rpmsg/virtio_rpmsg_bus.ko
   3413	   1376	      0	   4789	   12b5	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rpmsg/rpmsg_core.ko
   4709	   1200	     12	   5921	   1721	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rpmsg/rpmsg_char.ko
    963	   1016	      0	   1979	    7bb	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/rpmsg/qcom_glink_rpm.ko
   1009	   1016	      0	   2025	    7e9	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/nvmem/nvmem-rave-sp-eeprom.ko
   3824	   1016	      0	   4840	   12e8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/mellanox/mlxreg-hotplug.ko
   1144	   1168	      0	   2312	    908	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/chrome/chromeos_tbmc.ko
   2463	   1912	      0	   4375	   1117	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/chrome/chromeos_pstore.ko
  10580	   4872	      8	  15460	   3c64	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/chrome/chromeos_laptop.ko
   6918	   1864	     64	   8846	   228e	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/chrome/cros_ec_lpcs.ko
   1169	   1016	      0	   2185	    889	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/chrome/cros_kbd_led_backlight.ko
  10847	   1625	     17	  12489	   30c9	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/chrome/cros_ec_ctl.ko
  39524	   5000	    404	  44928	   af80	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/sony-laptop.ko
  13653	   1348	     72	  15073	   3ae1	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/asus-nb-wmi.ko
    819	   1168	      8	   1995	    7cb	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/hp-wireless.ko
  15711	   1860	      8	  17579	   44ab	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/asus-laptop.ko
   4705	   1176	      0	   5881	   16f9	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel-hid.ko
  16615	   1724	      1	  18340	   47a4	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/hp_accel.ko
   2743	   1056	     64	   3863	    f17	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/surface3-wmi.ko
   1482	    832	      8	   2322	    912	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/dell-wmi-aio.ko
    855	   1000	      0	   1855	    73f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/wmi-bmof.ko
   3292	   1232	      0	   4524	   11ac	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel_menlow.ko
    528	   1168	      0	   1696	    6a0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel-smartconnect.ko
  11452	   1824	     85	  13361	   3431	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/msi-laptop.ko
  15584	   1528	      1	  17113	   42d9	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/asus-wmi.ko
  11336	   1920	      2	  13258	   33ca	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/eeepc-laptop.ko
   3231	   1120	     34	   4385	   1121	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/ibm_rtl.ko
  10978	   3072	     80	  14130	   3732	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/dell-smbios.ko
   3071	   1280	     16	   4367	   110f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/dell-rbtn.ko
   3011	   1368	      3	   4382	   111e	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/topstar-laptop.ko
    883	    832	      0	   1715	    6b3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/mxm-wmi.ko
   7363	   1242	    160	   8765	   223d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/hp-wmi.ko
   3697	   1248	     65	   5010	   1392	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/eeepc-wmi.ko
   1664	    832	     12	   2508	    9cc	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/peaq-wmi.ko
   5528	   1240	      1	   6769	   1a71	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/dell-wmi.ko
   1549	   1288	      0	   2837	    b15	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/surface3_button.ko
   9624	   1244	     72	  10940	   2abc	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/acerhdf.ko
    878	   1248	      0	   2126	    84e	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/acer-wireless.ko
   7735	   2688	      0	  10423	   28b7	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/classmate-laptop.ko
   3771	   1652	     32	   5455	   154f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/msi-wmi.ko
   2521	   1328	      0	   3849	    f09	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/dell-smo8800.ko
  23885	   2180	    136	  26201	   6659	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/dell-laptop.ko
    921	   1168	      0	   2089	    829	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/dell-wmi-led.ko
   2433	   1072	      0	   3505	    db1	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel_cht_int33fe.ko
  14306	   2016	     34	  16356	   3fe4	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/compal-laptop.ko
   3309	   1360	      4	   4673	   1241	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/panasonic-laptop.ko
   9768	   2196	     48	  12012	   2eec	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/alienware-wmi.ko
   4171	   2694	     40	   6905	   1af9	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/dell-uart-backlight.ko
   2180	   1360	      0	   3540	    dd4	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/asus-wireless.ko
   8423	   2304	      8	  10735	   29ef	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel_telemetry_pltdrv.ko
   2896	   1248	      0	   4144	   1030	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/toshiba_bluetooth.ko
  23027	   1248	      1	  24276	   5ed4	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/ideapad-laptop.ko
   2155	   1096	      0	   3251	    cb3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel-vbtn.ko
   1365	   1016	      0	   2381	    94d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel_bxtwc_tmu.ko
  11610	   2496	     57	  14163	   3753	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel_telemetry_debugfs.ko
   2447	   1016	     16	   3479	    d97	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/amilo-rfkill.ko
   2430	   1108	      0	   3538	    dd2	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/gpd-pocket-fan.ko
   2211	   1016	      8	   3235	    ca3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel_punit_ipc.ko
  76378	   7872	    964	  85214	  14cde	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/thinkpad_acpi.ko
  11550	   2252	      2	  13804	   35ec	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/wmi.ko
   1087	   1248	      0	   2335	    91f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel-rst.ko
   1024	   1096	      0	   2120	    848	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel_chtdc_ti_pwrbtn.ko
    640	   1200	      2	   1842	    732	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/pvpanic.ko
  28969	   1904	     24	  30897	   78b1	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/toshiba_acpi.ko
   1781	   1233	      0	   3014	    bc6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/surfacepro3_button.ko
   5980	   1356	      8	   7344	   1cb0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/apple-gmux.ko
   2414	   1440	      8	   3862	    f16	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/toshiba_haps.ko
   2187	    832	     16	   3035	    bdb	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel_telemetry_core.ko
   2972	   1016	     24	   4012	    fac	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/samsung-q10.ko
    822	   1056	      0	   1878	    756	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel-wmi-thunderbolt.ko
   1931	   1156	      0	   3087	    c0f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/dell-wmi-descriptor.ko
  26436	   1764	    168	  28368	   6ed0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/acer-wmi.ko
  16433	   1044	     23	  17500	   445c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/samsung-laptop.ko
   3325	   1016	     49	   4390	   1126	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel_oaktrail.ko
   6417	   1360	     96	   7873	   1ec1	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/fujitsu-tablet.ko
   1312	   1296	      0	   2608	    a30	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel_int0002_vgpio.ko
   9747	   2369	     17	  12133	   2f65	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/fujitsu-laptop.ko
   9790	   1892	      1	  11683	   2da3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel_ips.ko
   7178	   2144	    152	   9474	   2502	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/intel_pmc_ipc.ko
   9705	   8592	     32	  18329	   4799	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/mlx-platform.ko
  13113	   1472	     32	  14617	   3919	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/platform/x86/hdaps.ko
   2970	    896	    120	   3986	    f92	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/raw.ko
   7500	   1088	   1344	   9932	   26cc	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/lp.ko
   6051	    956	     12	   7019	   1b6b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/ipmi/ipmi_devintf.ko
  32962	  52344	     80	  85386	  14d8a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/ipmi/ipmi_msghandler.ko
   5167	   2260	     72	   7499	   1d4b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/ipmi/ipmi_poweroff.ko
  15589	   1934	    145	  17668	   4504	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/ipmi/ipmi_ssif.ko
  10606	   4352	     97	  15055	   3acf	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/ipmi/ipmi_watchdog.ko
  40560	   2073	    513	  43146	   a88a	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/ipmi/ipmi_si.ko
   2580	   1164	      0	   3744	    ea0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/xillybus/xillybus_pcie.ko
  16231	    848	     72	  17151	   42ff	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/xillybus/xillybus_core.ko
   4607	    972	     12	   5591	   15d7	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/nvram.ko
   8431	   5120	     44	  13595	   351b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/pcmcia/cm4040_cs.ko
  22661	  11484	     68	  34213	   85a5	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/pcmcia/cm4000_cs.ko
   3232	   1064	     24	   4320	   10e0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/pcmcia/scr24x_cs.ko
  29908	   1136	     56	  31100	   797c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/pcmcia/synclink_cs.ko
   6550	   1872	    160	   8582	   2186	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/ppdev.ko
   1675	    880	     24	   2579	    a13	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/hangcheck-timer.ko
   8167	   3288	    112	  11567	   2d2f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/tlclk.ko
   4082	   1308	      1	   5391	   150f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/agp/sis-agp.ko
   1901	   1016	      0	   2917	    b65	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/hw_random/timeriomem-rng.ko
   4078	   1200	      0	   5278	   149e	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/hw_random/intel-rng.ko
   1584	    952	      0	   2536	    9e8	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/hw_random/amd-rng.ko
   1523	   1088	      0	   2611	    a33	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/hw_random/virtio-rng.ko
   1037	    984	      0	   2021	    7e5	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/hw_random/via-rng.ko
  27566	   1024	    708	  29298	   7272	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/mwave/mwave.ko
   8496	   1024	    512	  10032	   2730	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/applicom.ko
   4443	    832	      0	   5275	   149b	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/tpm/st33zp24/tpm_st33zp24.ko
   2367	   1072	      0	   3439	    d6f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/tpm/st33zp24/tpm_st33zp24_i2c.ko
   3125	    992	      0	   4117	   1015	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/tpm/st33zp24/tpm_st33zp24_spi.ko
   4095	    992	      8	   5095	   13e7	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/tpm/tpm_vtpm_proxy.ko
   3653	    992	      0	   4645	   1225	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/tpm/tpm_tis_spi.ko
   5014	   1072	   1296	   7382	   1cd6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/tpm/tpm_i2c_infineon.ko
   3667	   1736	      8	   5411	   1523	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/tpm/tpm_nsc.ko
   6461	   1024	     88	   7573	   1d95	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/tpm/tpm_infineon.ko
   5881	   1712	      0	   7593	   1da9	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/tpm/tpm_i2c_nuvoton.ko
   1960	   1392	      0	   3352	    d18	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/tpm/tpm_i2c_atmel.ko
   3503	   1040	      0	   4543	   11bf	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/tpm/xen-tpmfront.ko
   2047	   1176	      8	   3231	    c9f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/char/tpm/tpm_atmel.ko
   2417	  34724	     64	  37205	   9155	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/fmc/fmc-fakedev.ko
    863	   1472	      0	   2335	    91f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/fmc/fmc-trivial.ko
   1827	   1408	    288	   3523	    dc3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/fmc/fmc-write-eeprom.ko
   9379	   1064	      4	  10447	   28cf	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/fmc/fmc.ko
   1780	   1424	      4	   3208	    c88	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/fmc/fmc-chardev.ko
    975	   1016	      0	   1991	    7c7	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/reset/reset-ti-syscon.ko
  22421	   1372	     40	  23833	   5d19	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/amd64_edac_mod.ko
   2866	   1096	      8	   3970	    f82	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/i82975x_edac.ko
   5739	   1096	      8	   6843	   1abb	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/i5100_edac.ko
   2536	   1100	     12	   3648	    e40	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/i3200_edac.ko
   2575	   1100	     12	   3687	    e67	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/x38_edac.ko
  17216	    869	     24	  18109	   46bd	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/edac_mce_amd.ko
   7636	   1096	     20	   8752	   2230	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/i5000_edac.ko
  12453	   1040	    328	  13821	   35fd	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/pnd2_edac.ko
   9985	   1100	     16	  11101	   2b5d	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/e752x_edac.ko
   7671	    993	     24	   8688	   21f0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/skx_edac.ko
   6639	   1816	      8	   8463	   210f	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/i7300_edac.ko
   2698	   1100	     16	   3814	    ee6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/i3000_edac.ko
   3440	   1096	      4	   4540	   11bc	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/ie31200_edac.ko
   7011	   1096	      8	   8115	   1fb3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/i5400_edac.ko
  19807	    916	      0	  20723	   50f3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/sb_edac.ko
  14445	   1840	      8	  16293	   3fa5	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/edac/i7core_edac.ko
   1779	   1468	      0	   3247	    caf	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/htc-pasic3.ko
   4503	   1292	      0	   5795	   16a3	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/mc13xxx-core.ko
   2162	   1184	      0	   3346	    d12	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/tps65086.ko
   1167	   1072	      0	   2239	    8bf	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/arizona-i2c.ko
  17214	   2004	      4	  19222	   4b16	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/si476x-core.ko
   4200	   3296	      8	   7504	   1d50	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/intel_soc_pmic_bxtwc.ko
   1533	   2304	      0	   3837	    efd	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/intel_soc_pmic_chtdc_ti.ko
  20742	   5344	      0	  26086	   65e6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/lpc_ich.ko
   1350	   1632	      0	   2982	    ba6	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/88pm805.ko
   3878	    848	     16	   4742	   1286	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/intel-lpss.ko
   4510	   1888	      0	   6398	   18fe	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/da9150-core.ko
   1723	   1096	      0	   2819	    b03	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/lpc_sch.ko
   9815	   2672	      8	  12495	   30cf	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/tps65010.ko
   2004	   1072	      0	   3076	    c04	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/lp873x.ko
   1685	    992	      0	   2677	    a75	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/lm3533-ctrlbank.ko
  10727	   1568	      0	  12295	   3007	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/intel-lpss-pci.ko
   5142	   1296	      0	   6438	   1926	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/mt6397-core.ko
   2373	   1104	      0	   3477	    d95	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/cros_ec_core.ko
   5359	   3192	      0	   8551	   2167	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/lm3533-core.ko
   1612	   1344	      0	   2956	    b8c	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/intel-lpss-acpi.ko
   2160	   1072	      0	   3232	    ca0	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/axp20x-i2c.ko
   1488	   1072	      0	   2560	    a00	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/lp3943.ko
   5862	   1500	      0	   7362	   1cc2	vanilla-modules/lib/modules/4.18.20-ubuntu-vanilla/kernel/drivers/mfd/pcf50633.ko
